group_id,kcal,type,date,group_size,forager_ids
2018-08-21_2038,7908.636363500001,foraging,2018-08-21,1,{'2038'}
2018-08-21_2039,984.9245,foraging,2018-08-21,1,{'2039'}
2018-08-21_2522,453.60714312500005,foraging,2018-08-21,1,{'2522'}
2018-08-21_2544_3118,1190.0,foraging,2018-08-21,2,"{'3118', '2544'}"
2018-08-21_3040,8905.696590874999,foraging,2018-08-21,1,{'3040'}
2018-08-21_3041,11746.0,foraging,2018-08-21,1,{'3041'}
2018-08-21_3077,1125.0975,foraging,2018-08-21,1,{'3077'}
2018-08-21_3119,369.0,foraging,2018-08-21,1,{'3119'}
2018-08-22_1008,22.410675,foraging,2018-08-22,1,{'1008'}
2018-08-22_1008_1010_2538_2539,88.28571435,foraging,2018-08-22,4,"{'1008', '2538', '1010', '2539'}"
2018-08-22_1009,14.940450000000002,foraging,2018-08-22,1,{'1009'}
2018-08-22_1010_2539,55.125,foraging,2018-08-22,2,"{'2539', '1010'}"
2018-08-22_1011,73.5,foraging,2018-08-22,1,{'1011'}
2018-08-22_1016,351.25714289999996,foraging,2018-08-22,1,{'1016'}
2018-08-22_1016_2522,344.0,foraging,2018-08-22,2,"{'1016', '2522'}"
2018-08-22_1023,481.59999999999997,foraging,2018-08-22,1,{'1023'}
2018-08-22_1023_3117,772.6905,foraging,2018-08-22,2,"{'1023', '3117'}"
2018-08-22_1028_1106,257.25,foraging,2018-08-22,2,"{'1106', '1028'}"
2018-08-22_1028_2055,249.255,foraging,2018-08-22,2,"{'1028', '2055'}"
2018-08-22_1030,73.5,foraging,2018-08-22,1,{'1030'}
2018-08-22_1030_1031,303.54999999999995,foraging,2018-08-22,2,"{'1031', '1030'}"
2018-08-22_1035,850.5785714499999,foraging,2018-08-22,1,{'1035'}
2018-08-22_1102,631.0285716,foraging,2018-08-22,1,{'1102'}
2018-08-22_1104,147.14285725000002,foraging,2018-08-22,1,{'1104'}
2018-08-22_1116,755.040485725,foraging,2018-08-22,1,{'1116'}
2018-08-22_1116_1124,1100.8,foraging,2018-08-22,2,"{'1124', '1116'}"
2018-08-22_1120,1204.071428625,foraging,2018-08-22,1,{'1120'}
2018-08-22_1121,963.1999999999999,foraging,2018-08-22,1,{'1121'}
2018-08-22_1122,590.4,foraging,2018-08-22,1,{'1122'}
2018-08-22_1124,6243.6128822739,foraging,2018-08-22,1,{'1124'}
2018-08-22_2021,3341.325,foraging,2018-08-22,1,{'2021'}
2018-08-22_2030,479.35227225,foraging,2018-08-22,1,{'2030'}
2018-08-22_2031,1323.3,foraging,2018-08-22,1,{'2031'}
2018-08-22_2055,1564.0,foraging,2018-08-22,1,{'2055'}
2018-08-22_2522,240.79999999999998,foraging,2018-08-22,1,{'2522'}
2018-08-22_2538,44.82135,foraging,2018-08-22,1,{'2538'}
2018-08-22_3077,583.85,foraging,2018-08-22,1,{'3077'}
2018-08-22_3117,550.4,foraging,2018-08-22,1,{'3117'}
2018-08-23_1007,516.0,foraging,2018-08-23,1,{'1007'}
2018-08-23_1009,131.75,foraging,2018-08-23,1,{'1009'}
2018-08-23_1010,412.79999999999995,foraging,2018-08-23,1,{'1010'}
2018-08-23_1016,192.8575000151875,foraging,2018-08-23,1,{'1016'}
2018-08-23_1023,412.79999999999995,foraging,2018-08-23,1,{'1023'}
2018-08-23_1028,975.6166666666667,foraging,2018-08-23,1,{'1028'}
2018-08-23_1030,206.39999999999998,foraging,2018-08-23,1,{'1030'}
2018-08-23_1032,249.255,foraging,2018-08-23,1,{'1032'}
2018-08-23_1035,412.79999999999995,foraging,2018-08-23,1,{'1035'}
2018-08-23_1101,5442.5,foraging,2018-08-23,1,{'1101'}
2018-08-23_1102,5929.25,foraging,2018-08-23,1,{'1102'}
2018-08-23_1104,7923.75,foraging,2018-08-23,1,{'1104'}
2018-08-23_1116,4406.90303125,foraging,2018-08-23,1,{'1116'}
2018-08-23_1121,867.05,foraging,2018-08-23,1,{'1121'}
2018-08-23_1122,9949.5,foraging,2018-08-23,1,{'1122'}
2018-08-23_2030_2031,1135.1999999999998,foraging,2018-08-23,2,"{'2031', '2030'}"
2018-08-23_2031,3746.12,foraging,2018-08-23,1,{'2031'}
2018-08-23_2039,1113.28521895,foraging,2018-08-23,1,{'2039'}
2018-08-23_2055,3991.9199999999996,foraging,2018-08-23,1,{'2055'}
2018-08-23_2513,344.0,foraging,2018-08-23,1,{'2513'}
2018-08-23_2522,757.025,foraging,2018-08-23,1,{'2522'}
2018-08-23_2523,91.875,foraging,2018-08-23,1,{'2523'}
2018-08-23_2544,344.0,foraging,2018-08-23,1,{'2544'}
2018-08-23_3040,5102.236166666667,foraging,2018-08-23,1,{'3040'}
2018-08-23_3040_3041,600.9118110000001,foraging,2018-08-23,2,"{'3040', '3041'}"
2018-08-23_3077,4373.75,foraging,2018-08-23,1,{'3077'}
2018-08-23_3118_3119,516.0,foraging,2018-08-23,2,"{'3118', '3119'}"
2018-08-24_1006,77.5,foraging,2018-08-24,1,{'1006'}
2018-08-24_1006_1032,4752.0,foraging,2018-08-24,2,"{'1032', '1006'}"
2018-08-24_1009_1031,52.7,foraging,2018-08-24,2,"{'1031', '1009'}"
2018-08-24_1016,61.25,foraging,2018-08-24,1,{'1016'}
2018-08-24_1023_1106,217.0,foraging,2018-08-24,2,"{'1106', '1023'}"
2018-08-24_1023_3117,1106.03571455,foraging,2018-08-24,2,"{'1023', '3117'}"
2018-08-24_1028,155.0,foraging,2018-08-24,1,{'1028'}
2018-08-24_1028_2522,946.65,foraging,2018-08-24,2,"{'1028', '2522'}"
2018-08-24_1030,61.25,foraging,2018-08-24,1,{'1030'}
2018-08-24_1035,662.4285714,foraging,2018-08-24,1,{'1035'}
2018-08-24_1102,891.8571429,foraging,2018-08-24,1,{'1102'}
2018-08-24_1104,1234.142857175,foraging,2018-08-24,1,{'1104'}
2018-08-24_1107,1208.256,foraging,2018-08-24,1,{'1107'}
2018-08-24_1108,5346.0,foraging,2018-08-24,1,{'1108'}
2018-08-24_1115,2089.725,foraging,2018-08-24,1,{'1115'}
2018-08-24_1116,357.0,foraging,2018-08-24,1,{'1116'}
2018-08-24_1120,206.6,foraging,2018-08-24,1,{'1120'}
2018-08-24_1121,124.0,foraging,2018-08-24,1,{'1121'}
2018-08-24_1122,140.482954375,foraging,2018-08-24,1,{'1122'}
2018-08-24_1124,33.71590905,foraging,2018-08-24,1,{'1124'}
2018-08-24_2030,899.090908,foraging,2018-08-24,1,{'2030'}
2018-08-24_2031,1514.84256,foraging,2018-08-24,1,{'2031'}
2018-08-24_2038,19634.399999999998,foraging,2018-08-24,1,{'2038'}
2018-08-24_2039,837.0555556,foraging,2018-08-24,1,{'2039'}
2018-08-24_2522,58.85714290000001,foraging,2018-08-24,1,{'2522'}
2018-08-24_2523,305.81874999999997,foraging,2018-08-24,1,{'2523'}
2018-08-24_2538,52.7,foraging,2018-08-24,1,{'2538'}
2018-08-24_3040,720.9,foraging,2018-08-24,1,{'3040'}
2018-08-24_3041,235.42857160000003,foraging,2018-08-24,1,{'3041'}
2018-08-24_3077,180.16666666666666,foraging,2018-08-24,1,{'3077'}
2018-08-24_3115,2376.0,foraging,2018-08-24,1,{'3115'}
2018-08-24_3118,179.8181816,foraging,2018-08-24,1,{'3118'}
2018-08-24_9999,1382.2666666666664,foraging,2018-08-24,1,{'9999'}
2018-08-25_1007,952.0,foraging,2018-08-25,1,{'1007'}
2018-08-25_1007_1010_2539_2544,2213.1,foraging,2018-08-25,4,"{'1007', '2544', '1010', '2539'}"
2018-08-25_1007_2539,238.0,foraging,2018-08-25,2,"{'1007', '2539'}"
2018-08-25_1009,275.2,foraging,2018-08-25,1,{'1009'}
2018-08-25_1016,1497.2,foraging,2018-08-25,1,{'1016'}
2018-08-25_1023_3117,1936.0,foraging,2018-08-25,2,"{'1023', '3117'}"
2018-08-25_1102,855.8,foraging,2018-08-25,1,{'1102'}
2018-08-25_1102_1121_3041,22952.699999999997,foraging,2018-08-25,3,"{'1121', '1102', '3041'}"
2018-08-25_1103,1100.8,foraging,2018-08-25,1,{'1103'}
2018-08-25_1104,767.71214308,foraging,2018-08-25,1,{'1104'}
2018-08-25_1106,2049.9249999999997,foraging,2018-08-25,1,{'1106'}
2018-08-25_1115,1111.782,foraging,2018-08-25,1,{'1115'}
2018-08-25_1119,4904.5,foraging,2018-08-25,1,{'1119'}
2018-08-25_1120,1428.0,foraging,2018-08-25,1,{'1120'}
2018-08-25_1121,748.2909094229111,foraging,2018-08-25,1,{'1121'}
2018-08-25_1122,22744.8,foraging,2018-08-25,1,{'1122'}
2018-08-25_2030,40824.0,foraging,2018-08-25,1,{'2030'}
2018-08-25_2031,2409.42857145,foraging,2018-08-25,1,{'2031'}
2018-08-25_2038,13189.5,foraging,2018-08-25,1,{'2038'}
2018-08-25_2039,1906.8235,foraging,2018-08-25,1,{'2039'}
2018-08-25_2522,803.9,foraging,2018-08-25,1,{'2522'}
2018-08-25_2523,1130.5,foraging,2018-08-25,1,{'2523'}
2018-08-25_2539,98.0,foraging,2018-08-25,1,{'2539'}
2018-08-25_2544,792.75,foraging,2018-08-25,1,{'2544'}
2018-08-25_3040,8359.2,foraging,2018-08-25,1,{'3040'}
2018-08-25_3041,947.0500000000001,foraging,2018-08-25,1,{'3041'}
2018-08-25_3077,1048.8666666666666,foraging,2018-08-25,1,{'3077'}
2018-08-25_3142,416.0161904666667,foraging,2018-08-25,1,{'3142'}
2018-08-26_1006,12636.0,foraging,2018-08-26,1,{'1006'}
2018-08-26_1007_2523,340.0,foraging,2018-08-26,2,"{'2523', '1007'}"
2018-08-26_1010_1011,172.0,foraging,2018-08-26,2,"{'1010', '1011'}"
2018-08-26_1010_1011_2539,275.2,foraging,2018-08-26,3,"{'2539', '1010', '1011'}"
2018-08-26_1011_1031_2538,79.05,foraging,2018-08-26,3,"{'2538', '1031', '1011'}"
2018-08-26_1016,1032.0,foraging,2018-08-26,1,{'1016'}
2018-08-26_1023_3117,889.6666666666666,foraging,2018-08-26,2,"{'1023', '3117'}"
2018-08-26_1028,889.0,foraging,2018-08-26,1,{'1028'}
2018-08-26_1031,87.77159999999999,foraging,2018-08-26,1,{'1031'}
2018-08-26_1035,1904.0,foraging,2018-08-26,1,{'1035'}
2018-08-26_1102,1148.1516,foraging,2018-08-26,1,{'1102'}
2018-08-26_1103,98.0,foraging,2018-08-26,1,{'1103'}
2018-08-26_1103_1119,4665.0,foraging,2018-08-26,2,"{'1103', '1119'}"
2018-08-26_1104,1591.65,foraging,2018-08-26,1,{'1104'}
2018-08-26_1106,516.0,foraging,2018-08-26,1,{'1106'}
2018-08-26_1115,638.975,foraging,2018-08-26,1,{'1115'}
2018-08-26_1116,758.4190476333333,foraging,2018-08-26,1,{'1116'}
2018-08-26_1119,825.5999999999999,foraging,2018-08-26,1,{'1119'}
2018-08-26_1120,1707.8,foraging,2018-08-26,1,{'1120'}
2018-08-26_1122,137.6,foraging,2018-08-26,1,{'1122'}
2018-08-26_1124,15550.0,foraging,2018-08-26,1,{'1124'}
2018-08-26_2031,3552.539285725,foraging,2018-08-26,1,{'2031'}
2018-08-26_2039,2499.0,foraging,2018-08-26,1,{'2039'}
2018-08-26_2522,5652.5,foraging,2018-08-26,1,{'2522'}
2018-08-26_2538,103.19999999999999,foraging,2018-08-26,1,{'2538'}
2018-08-26_2544,48.76199999999999,foraging,2018-08-26,1,{'2544'}
2018-08-26_3040,2272.44,foraging,2018-08-26,1,{'3040'}
2018-08-26_3040_3041,1719.9999999999998,foraging,2018-08-26,2,"{'3040', '3041'}"
2018-08-26_3041,243.3571429,foraging,2018-08-26,1,{'3041'}
2018-08-26_3077,2201.5,foraging,2018-08-26,1,{'3077'}
2018-08-26_3142,102.17200002429999,foraging,2018-08-26,1,{'3142'}
2018-08-27_1007_1010,172.0,foraging,2018-08-27,2,"{'1007', '1010'}"
2018-08-27_1007_2513,622.0,foraging,2018-08-27,2,"{'1007', '2513'}"
2018-08-27_1009_1031,131.75,foraging,2018-08-27,2,"{'1031', '1009'}"
2018-08-27_1010_2539,137.6,foraging,2018-08-27,2,"{'2539', '1010'}"
2018-08-27_1011_1102,68.8,foraging,2018-08-27,2,"{'1102', '1011'}"
2018-08-27_1016,648.62857145,foraging,2018-08-27,1,{'1016'}
2018-08-27_1016_2522,299.106,foraging,2018-08-27,2,"{'1016', '2522'}"
2018-08-27_1023_1028,606.5714287,foraging,2018-08-27,2,"{'1028', '1023'}"
2018-08-27_1035,708.0761905833333,foraging,2018-08-27,1,{'1035'}
2018-08-27_1102,2200.8571429,foraging,2018-08-27,1,{'1102'}
2018-08-27_1119,708.2984847666667,foraging,2018-08-27,1,{'1119'}
2018-08-27_1120,1623.6,foraging,2018-08-27,1,{'1120'}
2018-08-27_1121,1026.8952381666666,foraging,2018-08-27,1,{'1121'}
2018-08-27_2031,2360.25,foraging,2018-08-27,1,{'2031'}
2018-08-27_2039,2759.8571428,foraging,2018-08-27,1,{'2039'}
2018-08-27_2039_2522,309.59999999999997,foraging,2018-08-27,2,"{'2039', '2522'}"
2018-08-27_2521,712.0,foraging,2018-08-27,1,{'2521'}
2018-08-27_2522,145.69,foraging,2018-08-27,1,{'2522'}
2018-08-27_2538,52.7,foraging,2018-08-27,1,{'2538'}
2018-08-27_3041,845.7380953166667,foraging,2018-08-27,1,{'3041'}
2018-08-27_3058,605.0,foraging,2018-08-27,1,{'3058'}
2018-08-27_3077,570.914285725,foraging,2018-08-27,1,{'3077'}
2018-08-27_3117,598.7727619333333,foraging,2018-08-27,1,{'3117'}
2018-08-27_3135,19245.6,foraging,2018-08-27,1,{'3135'}
2018-08-28_1007,228.8772727,foraging,2018-08-28,1,{'1007'}
2018-08-28_1008,120.87,foraging,2018-08-28,1,{'1008'}
2018-08-28_1009,269.71428560000004,foraging,2018-08-28,1,{'1009'}
2018-08-28_1010,412.79999999999995,foraging,2018-08-28,1,{'1010'}
2018-08-28_1011,73.5,foraging,2018-08-28,1,{'1011'}
2018-08-28_1016_2522,5950.0,foraging,2018-08-28,2,"{'1016', '2522'}"
2018-08-28_1023,88.3305000151875,foraging,2018-08-28,1,{'1023'}
2018-08-28_1023_1106,1964.0,foraging,2018-08-28,2,"{'1106', '1023'}"
2018-08-28_1028,6069.0,foraging,2018-08-28,1,{'1028'}
2018-08-28_1032,412.79999999999995,foraging,2018-08-28,1,{'1032'}
2018-08-28_1035,2541.75,foraging,2018-08-28,1,{'1035'}
2018-08-28_1102,3041.5333333333333,foraging,2018-08-28,1,{'1102'}
2018-08-28_1103,34.31,foraging,2018-08-28,1,{'1103'}
2018-08-28_1103_1104,2408.0,foraging,2018-08-28,2,"{'1104', '1103'}"
2018-08-28_1103_1122,27702.0,foraging,2018-08-28,2,"{'1103', '1122'}"
2018-08-28_1104,1246.49999985,foraging,2018-08-28,1,{'1104'}
2018-08-28_1108,3693.6,foraging,2018-08-28,1,{'1108'}
2018-08-28_1115,1848.8287359166668,foraging,2018-08-28,1,{'1115'}
2018-08-28_1116,2631.15,foraging,2018-08-28,1,{'1116'}
2018-08-28_1120,862.75,foraging,2018-08-28,1,{'1120'}
2018-08-28_1121,2320.5,foraging,2018-08-28,1,{'1121'}
2018-08-28_1122,16426.8,foraging,2018-08-28,1,{'1122'}
2018-08-28_1124,4510.910250000001,foraging,2018-08-28,1,{'1124'}
2018-08-28_2031,1048.7845238166667,foraging,2018-08-28,1,{'2031'}
2018-08-28_2038,480.5,foraging,2018-08-28,1,{'2038'}
2018-08-28_2039,3986.5,foraging,2018-08-28,1,{'2039'}
2018-08-28_2522,1210.0,foraging,2018-08-28,1,{'2522'}
2018-08-28_2523,550.4,foraging,2018-08-28,1,{'2523'}
2018-08-28_2538,116.375,foraging,2018-08-28,1,{'2538'}
2018-08-28_2539,344.0,foraging,2018-08-28,1,{'2539'}
2018-08-28_2544,1085.1310605833332,foraging,2018-08-28,1,{'2544'}
2018-08-28_3040,3938.896,foraging,2018-08-28,1,{'3040'}
2018-08-28_3041,234.0,foraging,2018-08-28,1,{'3041'}
2018-08-28_3041_3077,2191.1666666666665,foraging,2018-08-28,2,"{'3041', '3077'}"
2018-08-28_3077,296.88599999999997,foraging,2018-08-28,1,{'3077'}
2018-08-28_3117,3689.0,foraging,2018-08-28,1,{'3117'}
2018-08-29_1007_1009_1031_2544,316.2,foraging,2018-08-29,4,"{'1007', '2544', '1031', '1009'}"
2018-08-29_1009_1011,52.7,foraging,2018-08-29,2,"{'1011', '1009'}"
2018-08-29_1010,457.8444445,foraging,2018-08-29,1,{'1010'}
2018-08-29_1016,344.0,foraging,2018-08-29,1,{'1016'}
2018-08-29_1023_1028,2645.2,foraging,2018-08-29,2,"{'1028', '1023'}"
2018-08-29_1030,275.2,foraging,2018-08-29,1,{'1030'}
2018-08-29_1035,228.19318175,foraging,2018-08-29,1,{'1035'}
2018-08-29_1102,2321.30142858,foraging,2018-08-29,1,{'1102'}
2018-08-29_1104,26.658129600000002,foraging,2018-08-29,1,{'1104'}
2018-08-29_1104_1121,2272.65,foraging,2018-08-29,2,"{'1104', '1121'}"
2018-08-29_1106,412.79999999999995,foraging,2018-08-29,1,{'1106'}
2018-08-29_1115,641.10174858,foraging,2018-08-29,1,{'1115'}
2018-08-29_1116,1066.3999999999999,foraging,2018-08-29,1,{'1116'}
2018-08-29_1116_2522,3927.0,foraging,2018-08-29,2,"{'1116', '2522'}"
2018-08-29_1119,1309.0,foraging,2018-08-29,1,{'1119'}
2018-08-29_1121,2872.1126983777776,foraging,2018-08-29,1,{'1121'}
2018-08-29_1124,14404.500000000002,foraging,2018-08-29,1,{'1124'}
2018-08-29_1127,412.79999999999995,foraging,2018-08-29,1,{'1127'}
2018-08-29_2031,275.2,foraging,2018-08-29,1,{'2031'}
2018-08-29_2039_3061,688.0,foraging,2018-08-29,2,"{'3061', '2039'}"
2018-08-29_2055,7192.8,foraging,2018-08-29,1,{'2055'}
2018-08-29_2513_2523,619.1999999999999,foraging,2018-08-29,2,"{'2523', '2513'}"
2018-08-29_2522,705.42,foraging,2018-08-29,1,{'2522'}
2018-08-29_2522_3077,108.5,foraging,2018-08-29,2,"{'3077', '2522'}"
2018-08-29_2523,5256.9,foraging,2018-08-29,1,{'2523'}
2018-08-29_2523_2544,134.8636362,foraging,2018-08-29,2,"{'2523', '2544'}"
2018-08-29_2539,172.0,foraging,2018-08-29,1,{'2539'}
2018-08-29_2544,412.79999999999995,foraging,2018-08-29,1,{'2544'}
2018-08-29_3041,6961.5,foraging,2018-08-29,1,{'3041'}
2018-08-29_3077,68.8,foraging,2018-08-29,1,{'3077'}
2018-08-29_3142,1031.5,foraging,2018-08-29,1,{'3142'}
2018-08-30_1007,172.0,foraging,2018-08-30,1,{'1007'}
2018-08-30_1008,44.82135,foraging,2018-08-30,1,{'1008'}
2018-08-30_1009,58.401,foraging,2018-08-30,1,{'1009'}
2018-08-30_1010,137.6,foraging,2018-08-30,1,{'1010'}
2018-08-30_1011,110.39295,foraging,2018-08-30,1,{'1011'}
2018-08-30_1016,258.0,foraging,2018-08-30,1,{'1016'}
2018-08-30_1023_1106,1238.3999999999999,foraging,2018-08-30,2,"{'1106', '1023'}"
2018-08-30_1028,6050.0,foraging,2018-08-30,1,{'1028'}
2018-08-30_1030,181.54285725000003,foraging,2018-08-30,1,{'1030'}
2018-08-30_1030_1120,434.0,foraging,2018-08-30,2,"{'1120', '1030'}"
2018-08-30_1031,52.7,foraging,2018-08-30,1,{'1031'}
2018-08-30_1102,806.1666666666666,foraging,2018-08-30,1,{'1102'}
2018-08-30_1119,16815.6,foraging,2018-08-30,1,{'1119'}
2018-08-30_1121,872.5,foraging,2018-08-30,1,{'1121'}
2018-08-30_1124,771.975,foraging,2018-08-30,1,{'1124'}
2018-08-30_2031,712.9000000000001,foraging,2018-08-30,1,{'2031'}
2018-08-30_2038_2039,1066.3999999999999,foraging,2018-08-30,2,"{'2038', '2039'}"
2018-08-30_2522,705.6883333333334,foraging,2018-08-30,1,{'2522'}
2018-08-30_2523,206.39999999999998,foraging,2018-08-30,1,{'2523'}
2018-08-30_2538,52.7,foraging,2018-08-30,1,{'2538'}
2018-08-30_2544,240.79999999999998,foraging,2018-08-30,1,{'2544'}
2018-08-30_2609,4354.0,foraging,2018-08-30,1,{'2609'}
2018-08-30_3040,4888.0395064,foraging,2018-08-30,1,{'3040'}
2018-08-30_3041_3077,77.5,foraging,2018-08-30,2,"{'3041', '3077'}"
2018-08-30_3077,111.1,foraging,2018-08-30,1,{'3077'}
2018-08-30_3117,674.6916666666667,foraging,2018-08-30,1,{'3117'}
2018-08-31_1006_1101_1122_2055,3819.25,foraging,2018-08-31,4,"{'1101', '1006', '1122', '2055'}"
2018-08-31_1007,481.59999999999997,foraging,2018-08-31,1,{'1007'}
2018-08-31_1009,73.5,foraging,2018-08-31,1,{'1009'}
2018-08-31_1016,2248.0,foraging,2018-08-31,1,{'1016'}
2018-08-31_1023,3688.5,foraging,2018-08-31,1,{'1023'}
2018-08-31_1023_1106,1238.3999999999999,foraging,2018-08-31,2,"{'1106', '1023'}"
2018-08-31_1028,1910.1034970666667,foraging,2018-08-31,1,{'1028'}
2018-08-31_1030,550.4,foraging,2018-08-31,1,{'1030'}
2018-08-31_1035,2618.0,foraging,2018-08-31,1,{'1035'}
2018-08-31_1102,2082.5,foraging,2018-08-31,1,{'1102'}
2018-08-31_1103,12094.800000000001,foraging,2018-08-31,1,{'1103'}
2018-08-31_1116,2501.0977015666667,foraging,2018-08-31,1,{'1116'}
2018-08-31_1120,862.75,foraging,2018-08-31,1,{'1120'}
2018-08-31_1121,2282.75,foraging,2018-08-31,1,{'1121'}
2018-08-31_1124,24688.8,foraging,2018-08-31,1,{'1124'}
2018-08-31_2009,3304.7999999999997,foraging,2018-08-31,1,{'2009'}
2018-08-31_2030_2031,2380.0,foraging,2018-08-31,2,"{'2031', '2030'}"
2018-08-31_2031,3263.1200000000003,foraging,2018-08-31,1,{'2031'}
2018-08-31_2039,3558.31,foraging,2018-08-31,1,{'2039'}
2018-08-31_2513_2524,550.4,foraging,2018-08-31,2,"{'2524', '2513'}"
2018-08-31_2522,1341.6,foraging,2018-08-31,1,{'2522'}
2018-08-31_2523,378.4,foraging,2018-08-31,1,{'2523'}
2018-08-31_2544,516.0,foraging,2018-08-31,1,{'2544'}
2018-08-31_3041,68.8,foraging,2018-08-31,1,{'3041'}
2018-08-31_3041_3077,4998.0,foraging,2018-08-31,2,"{'3041', '3077'}"
2018-08-31_3077,1844.25,foraging,2018-08-31,1,{'3077'}
2018-08-31_3117,2645.5666666666666,foraging,2018-08-31,1,{'3117'}
2018-08-31_3142,1074.1714286,foraging,2018-08-31,1,{'3142'}
2018-09-01_1007,275.2,foraging,2018-09-01,1,{'1007'}
2018-09-01_1010,361.2,foraging,2018-09-01,1,{'1010'}
2018-09-01_1016,257.5333333333333,foraging,2018-09-01,1,{'1016'}
2018-09-01_1023_1106,1616.8,foraging,2018-09-01,2,"{'1106', '1023'}"
2018-09-01_1023_3117,362.61,foraging,2018-09-01,2,"{'1023', '3117'}"
2018-09-01_1028,412.79999999999995,foraging,2018-09-01,1,{'1028'}
2018-09-01_1030_1031,240.79999999999998,foraging,2018-09-01,2,"{'1031', '1030'}"
2018-09-01_1035,200.35,foraging,2018-09-01,1,{'1035'}
2018-09-01_1035_2523_3077,15.93189088976,foraging,2018-09-01,3,"{'2523', '1035', '3077'}"
2018-09-01_1102,382.9714287,foraging,2018-09-01,1,{'1102'}
2018-09-01_1104,2141.6190476333336,foraging,2018-09-01,1,{'1104'}
2018-09-01_1115,137.6,foraging,2018-09-01,1,{'1115'}
2018-09-01_1115_1120,3094.0,foraging,2018-09-01,2,"{'1120', '1115'}"
2018-09-01_1116,488.85714289999993,foraging,2018-09-01,1,{'1116'}
2018-09-01_1119,2213.1,foraging,2018-09-01,1,{'1119'}
2018-09-01_1120,344.0,foraging,2018-09-01,1,{'1120'}
2018-09-01_1121,451.7714287,foraging,2018-09-01,1,{'1121'}
2018-09-01_1122_3040,275.2,foraging,2018-09-01,2,"{'3040', '1122'}"
2018-09-01_1124,8577.04,foraging,2018-09-01,1,{'1124'}
2018-09-01_2031,402.8571429,foraging,2018-09-01,1,{'2031'}
2018-09-01_2038_2513,1100.8,foraging,2018-09-01,2,"{'2038', '2513'}"
2018-09-01_2055,6318.0,foraging,2018-09-01,1,{'2055'}
2018-09-01_2513,252.26666666666665,foraging,2018-09-01,1,{'2513'}
2018-09-01_2522,544.1523810166667,foraging,2018-09-01,1,{'2522'}
2018-09-01_2523,1038.9714286,foraging,2018-09-01,1,{'2523'}
2018-09-01_2544,395.59999999999997,foraging,2018-09-01,1,{'2544'}
2018-09-01_3041,506.6,foraging,2018-09-01,1,{'3041'}
2018-09-01_3041_3077_3117,1238.3999999999999,foraging,2018-09-01,3,"{'3041', '3077', '3117'}"
2018-09-01_3077,357.0,foraging,2018-09-01,1,{'3077'}
2018-09-02_1007_1008,275.2,foraging,2018-09-02,2,"{'1008', '1007'}"
2018-09-02_1009_1031,516.0,foraging,2018-09-02,2,"{'1031', '1009'}"
2018-09-02_1010,240.79999999999998,foraging,2018-09-02,1,{'1010'}
2018-09-02_1016,447.2,foraging,2018-09-02,1,{'1016'}
2018-09-02_1023_1028_1106,3213.0,foraging,2018-09-02,3,"{'1028', '1106', '1023'}"
2018-09-02_1030,91.875,foraging,2018-09-02,1,{'1030'}
2018-09-02_1030_1120,172.0,foraging,2018-09-02,2,"{'1120', '1030'}"
2018-09-02_1031,58.401000042525,foraging,2018-09-02,1,{'1031'}
2018-09-02_1035,4641.0,foraging,2018-09-02,1,{'1035'}
2018-09-02_1101,1512.5,foraging,2018-09-02,1,{'1101'}
2018-09-02_1102,7259.0,foraging,2018-09-02,1,{'1102'}
2018-09-02_1103,694.093,foraging,2018-09-02,1,{'1103'}
2018-09-02_1104_1121,16065.0,foraging,2018-09-02,2,"{'1104', '1121'}"
2018-09-02_1115,4253.92857145,foraging,2018-09-02,1,{'1115'}
2018-09-02_1116,9520.0,foraging,2018-09-02,1,{'1116'}
2018-09-02_1120,5659.1645324,foraging,2018-09-02,1,{'1120'}
2018-09-02_2030,12696.0,foraging,2018-09-02,1,{'2030'}
2018-09-02_2031_3142,9163.0,foraging,2018-09-02,2,"{'2031', '3142'}"
2018-09-02_2038,18225.0,foraging,2018-09-02,1,{'2038'}
2018-09-02_2039,3880.8290648,foraging,2018-09-02,1,{'2039'}
2018-09-02_2513,5346.0,foraging,2018-09-02,1,{'2513'}
2018-09-02_2522,5117.0,foraging,2018-09-02,1,{'2522'}
2018-09-02_2523,206.39999999999998,foraging,2018-09-02,1,{'2523'}
2018-09-02_2538,216.14285717500002,foraging,2018-09-02,1,{'2538'}
2018-09-02_2539,206.39999999999998,foraging,2018-09-02,1,{'2539'}
2018-09-02_3041_3077,7854.0,foraging,2018-09-02,2,"{'3041', '3077'}"
2018-09-02_3117,1554.9318181,foraging,2018-09-02,1,{'3117'}
2018-09-02_3142,619.1999999999999,foraging,2018-09-02,1,{'3142'}
2018-07-23_1007_1008_1009_1010_1011_1016,117.96750000000002,recall,2018-07-23,6,"{'1010', '1009', '1008', '1007', '1016', '1011'}"
2018-07-23_1007_1008_1010_1016_1032_3077,96.427499883,recall,2018-07-23,6,"{'1010', '1032', '3077', '1008', '1007', '1016'}"
2018-07-23_1032,96.427499883,recall,2018-07-23,1,{'1032'}
2018-07-23_1102,29.160000000000004,recall,2018-07-23,1,{'1102'}
2018-07-24_1007_1008_1009_1011_1016_2513_2544_3117,96.427499883,recall,2018-07-24,8,"{'2544', '1009', '3117', '1008', '1007', '1016', '1011', '2513'}"
2018-07-24_1031_1116_1124,2252.6,recall,2018-07-24,3,"{'1124', '1031', '1116'}"
