Date,anon_id,Group,Date_Depart,Depart,Date_Arrive,Arrive,Activity.Type,Time.Out,Total.Minutes,Precision
24/07/2018,P074,4,24/07/2018,7.0,24/07/2018,7.46,Foraging,0.46,46,Observed
31/07/2018,P074,4,31/07/2018,7.19,31/07/2018,8.36,Foraging,1.17,77,Observed
15/08/2018,P074,4,15/08/2018,8.16,15/08/2018,17.08,Not Foraging,8.52,532,Observed
25/08/2018,P074,4,25/08/2018,7.51,25/08/2018,7.56,Foraging,0.05,5,Observed
30/08/2018,P074,4,30/08/2018,7.55,30/08/2018,8.26,Foraging,0.31,31,Observed
24/07/2018,P078,4,24/07/2018,7.3,24/07/2018,7.51,Foraging,0.21,21,Observed
03/08/2018,P078,4,03/08/2018,7.41,03/08/2018,8.04,Not Foraging,0.23,23,Observed
24/07/2018,P003,4,24/07/2018,7.0,24/07/2018,7.51,Foraging,0.51,51,Observed
28/07/2018,P003,4,28/07/2018,9.16,28/07/2018,12.33,Foraging,3.17,197,Observed
29/07/2018,P003,4,29/07/2018,7.13,29/07/2018,17.53,Not Foraging,10.4,604,Observed
09/08/2018,P003,4,09/08/2018,7.14,09/08/2018,8.19,Not Foraging,1.05,65,Observed
15/08/2018,P003,4,15/08/2018,8.17,15/08/2018,9.57,Not Foraging,1.4,64,Observed
16/08/2018,P003,4,16/08/2018,7.19,16/08/2018,8.42,Foraging,1.23,83,Observed
20/08/2018,P003,4,20/08/2018,7.57,20/08/2018,12.56,Foraging,4.59,299,Observed
24/08/2018,P003,4,24/08/2018,7.32,24/08/2018,7.57,Not Foraging,0.25,25,Observed
14/08/2018,P043,4,14/08/2018,8.08,14/08/2018,17.18,Not Foraging,9.1,541,Observed
19/08/2018,P043,4,19/08/2018,8.38,19/08/2018,9.15,Not Foraging,0.37,37,Observed
31/08/2018,P043,4,31/08/2018,8.07,31/08/2018,12.41,Foraging,4.34,274,Observed
02/09/2018,P043,4,02/09/2018,8.15,02/09/2018,16.23,Foraging,8.08,488,Observed
14/08/2018,P049,4,14/08/2018,8.08,14/08/2018,15.43,Not Foraging,7.35,455,Observed
02/09/2018,P049,4,02/09/2018,8.15,02/09/2018,16.23,Foraging,8.08,488,Observed
24/07/2018,P044,4,24/07/2018,7.0,24/07/2018,7.51,Foraging,0.51,51,Observed
26/07/2018,P044,4,26/07/2018,7.03,26/07/2018,7.55,Foraging,0.52,52,Observed
08/08/2018,P044,4,08/08/2018,7.52,08/08/2018,8.45,Foraging,0.53,53,Observed
11/08/2018,P044,4,11/08/2018,7.4,11/08/2018,13.18,Foraging,5.38,338,Observed
12/08/2018,P044,4,12/08/2018,7.4,12/08/2018,9.46,Foraging,2.06,126,Observed
15/08/2018,P044,4,15/08/2018,8.16,15/08/2018,17.08,Not Foraging,8.52,532,Observed
21/08/2018,P044,4,21/08/2018,9.25,21/08/2018,14.01,Foraging,4.36,276,Observed
24/07/2018,P023,4,24/07/2018,7.0,24/07/2018,7.11,Foraging,0.11,11,Observed
17/08/2018,P023,4,17/08/2018,7.49,17/08/2018,7.52,Foraging,0.03,3,Observed
06/08/2018,P068,4,06/08/2018,6.3,06/08/2018,7.32,Foraging,1.02,62,Observed
13/08/2018,P068,4,13/08/2018,8.26,13/08/2018,9.44,Foraging,1.18,78,Observed
02/08/2018,P034,4,02/08/2018,7.34,02/08/2018,8.01,Foraging,0.27,27,Observed
03/08/2018,P034,4,03/08/2018,7.41,03/08/2018,8.04,Not Foraging,0.23,23,Observed
07/08/2018,P034,4,07/08/2018,7.06,07/08/2018,8.33,Foraging,1.27,87,Observed
20/08/2018,P034,4,20/08/2018,7.57,20/08/2018,12.56,Foraging,4.59,299,Observed
18/08/2018,P025,4,18/08/2018,6.56,20/08/2018,14.49,Foraging,55.53,1913,Estimated
26/08/2018,P025,4,26/08/2018,7.47,26/08/2018,17.55,Not Foraging,10.08,608,Observed
31/07/2018,P051,4,31/07/2018,7.19,31/07/2018,8.36,Foraging,1.17,77,Observed
03/08/2018,P051,4,03/08/2018,7.36,03/08/2018,8.04,Not Foraging,0.28,28,Observed
23/07/2018,P046,4,23/07/2018,10.28,23/07/2018,11.11,Not Foraging,0.43,43,Observed
18/08/2018,P046,4,18/08/2018,6.46,20/08/2018,15.2,Foraging,56.16,1936,Estimated
23/08/2018,P046,4,23/08/2018,8.03,23/08/2018,15.31,Not Foraging,7.28,448,Observed
19/08/2018,P052,4,19/08/2018,8.38,19/08/2018,9.15,Not Foraging,0.37,37,Observed
31/08/2018,P052,4,31/08/2018,8.07,31/08/2018,12.41,Foraging,4.34,274,Observed
02/09/2018,P052,4,02/09/2018,8.15,02/09/2018,16.25,Foraging,8.1,481,Observed
16/08/2018,P050,4,16/08/2018,7.19,16/08/2018,8.42,Foraging,1.23,83,Observed
25/07/2018,P073,4,25/07/2018,10.4,25/07/2018,13.15,Not Foraging,2.35,155,Observed
02/09/2018,P073,4,02/09/2018,8.15,02/09/2018,16.47,Foraging,8.32,512,Observed
26/07/2018,P019,4,26/07/2018,7.03,26/07/2018,7.55,Foraging,0.52,52,Observed
08/08/2018,P019,4,08/08/2018,7.52,08/08/2018,8.45,Foraging,0.53,53,Observed
10/08/2018,P019,4,10/08/2018,8.16,10/08/2018,13.27,Foraging,5.11,311,Observed
11/08/2018,P019,4,11/08/2018,7.4,11/08/2018,13.18,Foraging,5.38,338,Observed
18/08/2018,P019,4,18/08/2018,6.47,20/08/2018,15.2,Foraging,56.15,1935,Estimated
21/08/2018,P019,4,21/08/2018,9.25,21/08/2018,14.04,Foraging,4.39,279,Observed
22/08/2018,P019,4,22/08/2018,7.1,25/08/2018,13.39,Not Foraging,78.38,2558,Estimated
25/07/2018,P042,4,25/07/2018,10.4,25/07/2018,11.24,Not Foraging,0.44,44,Observed
10/08/2018,P042,4,10/08/2018,8.17,10/08/2018,13.27,Foraging,5.1,301,Observed
12/08/2018,P042,4,12/08/2018,7.4,12/08/2018,9.46,Foraging,2.06,126,Observed
21/08/2018,P042,4,21/08/2018,9.25,21/08/2018,14.01,Foraging,4.36,276,Observed
14/08/2018,P020,4,14/08/2018,8.1,14/08/2018,17.18,Not Foraging,9.08,548,Observed
28/08/2018,P020,4,28/08/2018,7.59,28/08/2018,16.46,Foraging,8.47,527,Observed
04/08/2018,P006,4,04/08/2018,8.01,04/08/2018,17.3,Not Foraging,9.29,569,Observed
28/08/2018,P006,4,28/08/2018,8.0,28/08/2018,16.45,Foraging,8.45,525,Observed
31/07/2018,P029,4,31/07/2018,9.21,31/07/2018,18.18,Foraging,8.57,537,Observed
18/08/2018,P029,4,18/08/2018,6.51,20/08/2018,14.37,Foraging,55.46,1906,Estimated
27/08/2018,P029,4,27/08/2018,10.48,27/08/2018,13.09,Foraging,2.21,141,Observed
31/07/2018,P009,4,31/07/2018,9.21,31/07/2018,18.18,Foraging,8.57,537,Observed
27/08/2018,P009,4,27/08/2018,10.53,27/08/2018,13.05,Foraging,2.12,132,Observed
02/09/2018,P009,4,02/09/2018,8.16,02/09/2018,16.47,Foraging,8.31,511,Observed
18/08/2018,P060,4,18/08/2018,6.47,20/08/2018,15.2,Foraging,56.15,1935,Estimated
23/08/2018,P060,4,23/08/2018,8.03,23/08/2018,15.31,Not Foraging,7.28,448,Observed
02/09/2018,P028,4,02/09/2018,8.12,02/09/2018,16.49,Foraging,8.37,517,Observed
14/08/2018,P061,4,14/08/2018,8.08,14/08/2018,15.43,Not Foraging,7.35,455,Observed
18/08/2018,P061,4,18/08/2018,6.56,20/08/2018,13.31,Foraging,54.35,1835,Estimated
26/08/2018,P061,4,26/08/2018,7.47,26/08/2018,17.48,Not Foraging,10.01,601,Observed
09/08/2018,P007,4,09/08/2018,7.36,09/08/2018,8.19,Not Foraging,0.43,43,Observed
15/08/2018,P007,4,15/08/2018,8.16,16/08/2018,11.22,Not Foraging,27.06,906,Estimated
18/08/2018,P007,4,18/08/2018,6.47,20/08/2018,15.2,Foraging,56.15,1935,Estimated
29/08/2018,P007,4,29/08/2018,7.53,29/08/2018,9.48,Foraging,1.55,115,Observed
09/08/2018,P038,4,09/08/2018,7.13,09/08/2018,8.19,Not Foraging,1.06,66,Observed
31/08/2018,P038,4,31/08/2018,8.1,31/08/2018,12.41,Foraging,4.31,271,Observed
02/09/2018,P038,4,02/09/2018,8.12,02/09/2018,16.44,Foraging,8.32,512,Observed
30/07/2018,P064,4,30/07/2018,6.37,30/07/2018,7.01,Foraging,0.24,24,Observed
01/08/2018,P064,4,01/08/2018,8.01,01/08/2018,8.26,Foraging,0.25,25,Observed
15/08/2018,P064,4,15/08/2018,8.16,16/08/2018,11.22,Not Foraging,27.06,906,Estimated
29/08/2018,P064,4,29/08/2018,7.53,29/08/2018,9.48,Foraging,1.55,115,Observed
15/08/2018,P040,4,15/08/2018,8.16,15/08/2018,9.57,Not Foraging,1.41,101,Observed
25/08/2018,P040,4,25/08/2018,7.51,25/08/2018,7.56,Foraging,0.05,5,Observed
15/08/2018,P066,4,15/08/2018,8.16,16/08/2018,11.22,Not Foraging,27.06,906,Estimated
29/08/2018,P066,4,29/08/2018,7.39,29/08/2018,10.13,Foraging,2.34,154,Observed
30/08/2018,P066,4,30/08/2018,7.55,30/08/2018,8.26,Foraging,0.31,31,Observed
02/09/2018,P066,4,02/09/2018,8.16,02/09/2018,16.44,Foraging,8.28,508,Observed
27/07/2018,P048,4,27/07/2018,7.37,27/07/2018,9.14,Foraging,1.37,97,Observed
04/08/2018,P048,4,04/08/2018,8.01,04/08/2018,17.3,Not Foraging,9.29,569,Observed
22/08/2018,P048,4,22/08/2018,7.08,22/08/2018,17.44,Not Foraging,10.36,636,Observed
01/09/2018,P048,4,01/09/2018,7.13,01/09/2018,8.37,Foraging,1.24,84,Observed
27/07/2018,P069,4,27/07/2018,7.37,27/07/2018,9.14,Foraging,1.37,97,Observed
01/09/2018,P069,4,01/09/2018,7.14,01/09/2018,8.37,Foraging,1.23,83,Observed
02/09/2018,P077,4,02/09/2018,8.15,02/09/2018,16.47,Foraging,8.32,512,Observed
27/07/2018,P080,4,27/07/2018,7.37,27/07/2018,9.14,Foraging,1.37,97,Observed
20/08/2018,P080,4,20/08/2018,7.57,20/08/2018,12.56,Foraging,4.59,299,Observed
28/07/2018,P010,4,28/07/2018,9.16,28/07/2018,12.33,Foraging,3.17,197,Observed
29/07/2018,P010,4,29/07/2018,7.13,29/07/2018,17.53,Not Foraging,10.4,604,Observed
02/08/2018,P010,4,02/08/2018,7.34,02/08/2018,8.01,Foraging,0.27,27,Observed
07/08/2018,P010,4,07/08/2018,7.06,07/08/2018,8.33,Foraging,1.27,87,Observed
02/09/2018,P010,4,02/09/2018,8.15,02/09/2018,16.23,Foraging,8.08,488,Observed
15/08/2018,P058,4,15/08/2018,8.17,16/08/2018,11.22,Not Foraging,27.05,905,Estimated
24/08/2018,P058,4,24/08/2018,7.32,24/08/2018,7.57,Not Foraging,0.25,25,Observed
15/08/2018,P047,4,15/08/2018,8.17,15/08/2018,9.57,Not Foraging,1.4,64,Observed
20/08/2018,P047,4,20/08/2018,7.57,20/08/2018,12.56,Foraging,4.59,299,Observed
24/08/2018,P047,4,24/08/2018,7.32,24/08/2018,7.57,Not Foraging,0.25,25,Observed
28/07/2018,P015,5,28/07/2018,9.35,28/07/2018,10.25,Foraging,0.5,5,Observed
12/08/2018,P015,5,12/08/2018,8.04,12/08/2018,8.28,Foraging,0.24,24,Observed
18/08/2018,P015,5,18/08/2018,7.59,18/08/2018,9.21,Not Foraging,1.22,82,Observed
01/09/2018,P015,5,01/09/2018,7.18,01/09/2018,16.24,Not Foraging,9.06,546,Observed
26/07/2018,P059,5,26/07/2018,8.22,26/07/2018,9.39,Foraging,1.17,77,Observed
29/07/2018,P059,5,29/07/2018,7.36,29/07/2018,7.46,Foraging,0.1,1,Observed
03/08/2018,P059,5,03/08/2018,8.21,03/08/2018,8.49,Foraging,0.28,28,Observed
09/08/2018,P059,5,09/08/2018,7.18,09/08/2018,9.44,Foraging,2.26,146,Observed
18/08/2018,P059,5,18/08/2018,7.59,18/08/2018,8.21,Not Foraging,0.22,22,Observed
27/08/2018,P059,5,27/08/2018,11.15,27/08/2018,14.39,Foraging,3.24,204,Observed
28/08/2018,P059,5,28/08/2018,8.02,28/08/2018,10.23,Foraging,2.21,141,Observed
29/08/2018,P059,5,29/08/2018,9.42,29/08/2018,9.57,Not Foraging,0.15,15,Observed
30/08/2018,P059,5,30/08/2018,8.4,30/08/2018,10.05,Foraging,1.25,85,Observed
25/07/2018,P012,5,25/07/2018,10.57,25/07/2018,11.26,Foraging,0.29,29,Observed
29/07/2018,P012,5,29/07/2018,7.36,29/07/2018,7.46,Foraging,0.1,1,Observed
03/08/2018,P012,5,03/08/2018,8.22,03/08/2018,8.49,Foraging,0.27,27,Observed
02/09/2018,P005,5,02/09/2018,8.33,02/09/2018,11.41,Foraging,3.08,188,Observed
28/07/2018,P074,5,28/07/2018,9.45,28/07/2018,10.25,Foraging,0.4,4,Observed
31/07/2018,P074,5,31/07/2018,9.08,31/07/2018,9.3,Foraging,0.22,22,Observed
09/08/2018,P074,5,09/08/2018,7.15,09/08/2018,9.26,Foraging,2.11,131,Observed
28/08/2018,P074,5,28/08/2018,8.02,28/08/2018,10.15,Foraging,2.13,133,Observed
30/08/2018,P074,5,30/08/2018,8.4,30/08/2018,10.01,Foraging,1.21,81,Observed
25/07/2018,P078,5,25/07/2018,10.57,25/07/2018,11.26,Foraging,0.29,29,Observed
23/07/2018,P003,5,23/07/2018,10.58,23/07/2018,11.37,Not Foraging,0.39,39,Observed
01/08/2018,P003,5,01/08/2018,8.38,01/08/2018,15.57,Foraging,7.19,439,Observed
03/08/2018,P003,5,03/08/2018,8.22,03/08/2018,8.49,Foraging,0.27,27,Observed
11/08/2018,P003,5,11/08/2018,7.52,11/08/2018,15.37,Foraging,7.45,465,Observed
25/08/2018,P003,5,25/08/2018,9.13,25/08/2018,10.03,Foraging,0.5,5,Observed
07/08/2018,P043,5,07/08/2018,7.41,07/08/2018,8.12,Not Foraging,0.31,31,Observed
10/08/2018,P043,5,10/08/2018,8.54,10/08/2018,10.14,Foraging,1.2,62,Observed
11/08/2018,P043,5,11/08/2018,7.51,11/08/2018,15.37,Foraging,7.46,466,Observed
16/08/2018,P043,5,16/08/2018,8.16,16/08/2018,16.05,Foraging,7.49,469,Observed
25/08/2018,P043,5,25/08/2018,9.13,25/08/2018,12.56,Foraging,3.43,223,Observed
07/08/2018,P049,5,07/08/2018,7.41,07/08/2018,8.12,Not Foraging,0.31,31,Observed
08/08/2018,P049,5,08/08/2018,8.29,08/08/2018,9.43,Foraging,1.14,74,Observed
11/08/2018,P049,5,11/08/2018,7.51,11/08/2018,15.37,Foraging,7.46,466,Observed
25/08/2018,P049,5,25/08/2018,9.13,25/08/2018,12.56,Foraging,3.43,223,Observed
25/07/2018,P044,5,25/07/2018,10.57,25/07/2018,11.26,Foraging,0.29,29,Observed
28/07/2018,P044,5,28/07/2018,9.45,28/07/2018,10.25,Foraging,0.4,4,Observed
05/08/2018,P044,5,05/08/2018,8.46,05/08/2018,10.39,Foraging,1.53,113,Observed
29/08/2018,P044,5,29/08/2018,9.36,29/08/2018,9.57,Not Foraging,0.21,21,Observed
31/08/2018,P044,5,31/08/2018,8.45,31/08/2018,14.09,Foraging,5.24,324,Observed
31/08/2018,P023,5,31/08/2018,8.45,31/08/2018,14.09,Foraging,5.24,324,Observed
02/09/2018,P023,5,02/09/2018,8.33,02/09/2018,11.41,Foraging,3.08,188,Observed
28/07/2018,P068,5,28/07/2018,9.35,28/07/2018,10.25,Foraging,0.5,5,Observed
09/08/2018,P068,5,09/08/2018,8.1,09/08/2018,9.44,Foraging,1.34,94,Observed
12/08/2018,P068,5,12/08/2018,8.04,12/08/2018,8.27,Foraging,0.23,23,Observed
18/08/2018,P068,5,18/08/2018,8.15,18/08/2018,8.3,Not Foraging,0.15,15,Observed
22/08/2018,P068,5,22/08/2018,7.31,22/08/2018,8.39,Foraging,1.08,68,Observed
31/08/2018,P068,5,31/08/2018,8.45,31/08/2018,14.09,Foraging,5.24,324,Observed
01/08/2018,P034,5,01/08/2018,8.38,01/08/2018,15.53,Foraging,7.15,435,Observed
03/08/2018,P034,5,03/08/2018,8.22,03/08/2018,8.45,Foraging,0.23,23,Observed
11/08/2018,P034,5,11/08/2018,7.52,11/08/2018,15.39,Foraging,7.47,467,Observed
24/08/2018,P034,5,24/08/2018,8.02,24/08/2018,10.07,Foraging,2.05,125,Observed
01/08/2018,P051,5,01/08/2018,8.41,01/08/2018,15.58,Foraging,7.17,437,Observed
11/08/2018,P051,5,11/08/2018,8.11,11/08/2018,15.37,Foraging,7.26,446,Observed
30/07/2018,P046,5,30/07/2018,7.04,30/07/2018,19.0,Not Foraging,11.56,716,Observed
14/08/2018,P039,5,14/08/2018,8.33,14/08/2018,13.49,Foraging,5.16,316,Observed
21/08/2018,P039,5,21/08/2018,9.27,21/08/2018,16.08,Foraging,6.41,401,Observed
26/08/2018,P039,5,26/08/2018,7.49,26/08/2018,13.43,Foraging,5.54,354,Observed
11/08/2018,P052,5,11/08/2018,7.5,11/08/2018,15.37,Foraging,7.47,467,Observed
14/08/2018,P050,5,14/08/2018,8.33,14/08/2018,13.49,Foraging,5.16,316,Observed
21/08/2018,P050,5,21/08/2018,9.27,21/08/2018,16.08,Foraging,6.41,401,Observed
26/08/2018,P050,5,26/08/2018,7.5,26/08/2018,13.43,Foraging,5.53,353,Observed
02/08/2018,P073,5,02/08/2018,9.0,02/08/2018,17.09,Foraging,8.09,489,Observed
20/08/2018,P073,5,20/08/2018,8.22,20/08/2018,17.18,Foraging,8.56,536,Observed
23/08/2018,P073,5,23/08/2018,8.26,23/08/2018,13.14,Foraging,4.48,288,Observed
26/08/2018,P073,5,26/08/2018,8.21,26/08/2018,13.43,Foraging,5.22,322,Observed
24/07/2018,P019,5,24/07/2018,8.16,24/07/2018,16.2,Foraging,8.04,484,Observed
05/08/2018,P019,5,05/08/2018,8.46,05/08/2018,10.39,Foraging,1.53,113,Observed
31/08/2018,P019,5,31/08/2018,8.43,31/08/2018,14.09,Foraging,5.26,326,Observed
23/07/2018,P042,5,23/07/2018,10.57,23/07/2018,11.32,Not Foraging,0.35,35,Observed
24/07/2018,P042,5,24/07/2018,8.18,24/07/2018,16.2,Foraging,8.02,482,Observed
14/08/2018,P042,5,14/08/2018,8.33,14/08/2018,13.49,Foraging,5.16,316,Observed
26/08/2018,P042,5,26/08/2018,8.21,26/08/2018,13.43,Foraging,5.22,322,Observed
31/08/2018,P042,5,31/08/2018,8.45,31/08/2018,14.09,Foraging,5.24,324,Observed
01/08/2018,P020,5,01/08/2018,8.38,01/08/2018,15.57,Foraging,7.19,439,Observed
11/08/2018,P020,5,11/08/2018,7.51,11/08/2018,15.37,Foraging,7.46,466,Observed
20/08/2018,P020,5,20/08/2018,8.19,20/08/2018,17.18,Foraging,8.59,539,Observed
21/08/2018,P020,5,21/08/2018,9.52,21/08/2018,12.23,Foraging,2.31,151,Observed
22/08/2018,P006,5,22/08/2018,7.31,22/08/2018,8.4,Foraging,1.09,69,Observed
02/08/2018,P011,5,02/08/2018,10.07,02/08/2018,17.09,Foraging,7.02,422,Observed
23/08/2018,P011,5,23/08/2018,8.23,23/08/2018,13.14,Foraging,4.51,291,Observed
03/08/2018,P029,5,03/08/2018,7.4,03/08/2018,16.26,Foraging,8.46,526,Observed
17/08/2018,P029,5,17/08/2018,8.2,17/08/2018,17.37,Foraging,9.17,557,Observed
03/08/2018,P009,5,03/08/2018,7.4,03/08/2018,15.39,Foraging,7.59,479,Observed
17/08/2018,P009,5,17/08/2018,8.2,17/08/2018,17.56,Foraging,9.36,576,Observed
27/07/2018,P060,5,27/07/2018,8.31,27/07/2018,16.35,Foraging,8.04,484,Observed
02/08/2018,P060,5,02/08/2018,8.5,02/08/2018,17.2,Foraging,8.3,483,Observed
04/08/2018,P060,5,04/08/2018,8.03,04/08/2018,18.2,Foraging,10.17,617,Observed
15/08/2018,P060,5,15/08/2018,8.21,15/08/2018,17.46,Foraging,9.25,565,Observed
27/07/2018,P028,5,27/07/2018,8.36,27/07/2018,16.35,Foraging,7.59,479,Observed
02/08/2018,P028,5,02/08/2018,8.54,02/08/2018,17.2,Foraging,8.26,506,Observed
04/08/2018,P028,5,04/08/2018,8.08,04/08/2018,18.2,Foraging,10.12,612,Observed
15/08/2018,P028,5,15/08/2018,8.18,15/08/2018,17.46,Foraging,9.28,568,Observed
19/08/2018,P028,5,19/08/2018,8.2,19/08/2018,13.18,Foraging,4.58,298,Observed
06/08/2018,P061,5,06/08/2018,6.43,06/08/2018,6.52,Foraging,0.09,9,Observed
25/08/2018,P061,5,25/08/2018,9.08,25/08/2018,12.59,Foraging,3.51,231,Observed
01/09/2018,P061,5,01/09/2018,7.18,01/09/2018,16.24,Not Foraging,9.06,546,Observed
30/07/2018,P007,5,30/07/2018,7.05,30/07/2018,18.36,Not Foraging,11.31,691,Observed
03/08/2018,P007,5,03/08/2018,8.22,03/08/2018,8.39,Foraging,0.17,17,Observed
06/08/2018,P007,5,06/08/2018,6.43,06/08/2018,6.52,Foraging,0.09,9,Observed
25/08/2018,P007,5,25/08/2018,9.11,25/08/2018,12.59,Foraging,3.48,228,Observed
27/08/2018,P007,5,27/08/2018,11.15,27/08/2018,14.39,Foraging,3.24,204,Observed
30/08/2018,P007,5,30/08/2018,8.4,30/08/2018,10.05,Foraging,1.25,85,Observed
11/08/2018,P038,5,11/08/2018,7.51,11/08/2018,15.37,Foraging,7.46,466,Observed
15/08/2018,P038,5,15/08/2018,8.17,15/08/2018,17.46,Foraging,9.29,569,Observed
16/08/2018,P038,5,16/08/2018,7.55,16/08/2018,8.0,Foraging,0.05,5,Observed
19/08/2018,P038,5,19/08/2018,8.39,19/08/2018,13.18,Foraging,4.39,279,Observed
20/08/2018,P038,5,20/08/2018,8.25,20/08/2018,17.18,Foraging,8.53,533,Observed
26/07/2018,P064,5,26/07/2018,8.22,26/07/2018,9.39,Foraging,1.17,77,Observed
27/07/2018,P064,5,27/07/2018,8.36,27/07/2018,16.35,Foraging,7.59,479,Observed
29/07/2018,P064,5,29/07/2018,7.36,29/07/2018,7.46,Foraging,0.1,1,Observed
03/08/2018,P064,5,03/08/2018,8.21,03/08/2018,8.45,Foraging,0.24,24,Observed
09/08/2018,P064,5,09/08/2018,7.15,09/08/2018,9.26,Foraging,2.11,131,Observed
25/08/2018,P064,5,25/08/2018,9.13,25/08/2018,10.03,Foraging,0.5,5,Observed
28/08/2018,P064,5,28/08/2018,8.02,28/08/2018,10.23,Foraging,2.21,141,Observed
30/08/2018,P064,5,30/08/2018,8.4,30/08/2018,10.05,Foraging,1.25,85,Observed
02/09/2018,P036,5,02/09/2018,8.33,02/09/2018,11.42,Foraging,3.09,189,Observed
31/07/2018,P040,5,31/07/2018,9.08,31/07/2018,9.3,Foraging,0.22,22,Observed
03/08/2018,P040,5,03/08/2018,8.21,03/08/2018,8.49,Foraging,0.28,28,Observed
09/08/2018,P040,5,09/08/2018,7.15,09/08/2018,9.26,Foraging,2.11,131,Observed
17/08/2018,P040,5,17/08/2018,8.2,17/08/2018,17.56,Foraging,9.36,576,Observed
28/08/2018,P040,5,28/08/2018,8.02,28/08/2018,10.15,Foraging,2.13,133,Observed
29/08/2018,P040,5,29/08/2018,9.36,29/08/2018,9.57,Not Foraging,0.21,21,Observed
02/09/2018,P076,5,02/09/2018,8.33,02/09/2018,11.42,Foraging,3.09,189,Observed
31/07/2018,P066,5,31/07/2018,9.08,31/07/2018,9.3,Foraging,0.22,22,Observed
03/08/2018,P066,5,03/08/2018,8.21,03/08/2018,8.49,Foraging,0.28,28,Observed
09/08/2018,P066,5,09/08/2018,7.15,09/08/2018,9.44,Foraging,2.29,149,Observed
28/08/2018,P066,5,28/08/2018,8.02,28/08/2018,10.23,Foraging,2.21,141,Observed
30/08/2018,P066,5,30/08/2018,8.4,30/08/2018,9.58,Foraging,1.18,78,Observed
23/07/2018,P069,5,23/07/2018,10.57,23/07/2018,11.39,Not Foraging,0.42,42,Observed
20/08/2018,P069,5,20/08/2018,8.19,20/08/2018,17.18,Foraging,8.59,539,Observed
23/07/2018,P080,5,23/07/2018,10.57,23/07/2018,11.39,Not Foraging,0.42,42,Observed
11/08/2018,P080,5,11/08/2018,7.52,11/08/2018,15.39,Foraging,7.47,467,Observed
13/08/2018,P080,5,13/08/2018,8.28,13/08/2018,8.57,Foraging,0.29,29,Observed
24/08/2018,P080,5,24/08/2018,8.02,24/08/2018,10.07,Foraging,2.05,125,Observed
01/08/2018,P010,5,01/08/2018,8.38,01/08/2018,15.53,Foraging,7.15,435,Observed
08/08/2018,P010,5,08/08/2018,8.29,08/08/2018,9.43,Foraging,1.14,74,Observed
10/08/2018,P010,5,10/08/2018,8.54,10/08/2018,10.14,Foraging,1.2,62,Observed
13/08/2018,P010,5,13/08/2018,8.28,13/08/2018,8.57,Foraging,0.29,29,Observed
09/08/2018,P058,5,09/08/2018,7.15,09/08/2018,9.44,Foraging,2.29,149,Observed
18/08/2018,P058,5,18/08/2018,7.59,18/08/2018,8.21,Not Foraging,0.22,22,Observed
03/08/2018,P047,5,03/08/2018,8.22,03/08/2018,8.59,Foraging,0.37,37,Observed
11/08/2018,P047,5,11/08/2018,7.53,11/08/2018,15.37,Foraging,7.44,464,Observed
02/09/2018,P057,5,02/09/2018,8.33,02/09/2018,11.42,Foraging,3.09,189,Observed
23/07/2018,P015,6,23/07/2018,11.47,23/07/2018,13.39,Foraging,1.52,112,Observed
27/07/2018,P015,6,27/07/2018,8.47,27/07/2018,13.42,Foraging,4.55,295,Observed
29/07/2018,P015,6,29/07/2018,8.1,29/07/2018,8.4,Foraging,0.3,3,Observed
01/08/2018,P015,6,01/08/2018,8.33,01/08/2018,8.52,Foraging,0.19,19,Observed
03/08/2018,P015,6,03/08/2018,8.36,03/08/2018,10.18,Foraging,1.42,102,Observed
12/08/2018,P015,6,12/08/2018,8.37,12/08/2018,17.44,Not Foraging,9.07,547,Observed
27/08/2018,P015,6,27/08/2018,11.4,27/08/2018,14.34,Foraging,2.54,174,Observed
29/08/2018,P015,6,29/08/2018,10.36,29/08/2018,15.0,Foraging,4.24,264,Observed
30/07/2018,P059,6,30/07/2018,7.08,30/07/2018,18.57,Not Foraging,11.49,709,Observed
05/08/2018,P059,6,05/08/2018,8.46,05/08/2018,9.49,Foraging,1.03,63,Observed
12/08/2018,P059,6,12/08/2018,8.37,12/08/2018,17.54,Not Foraging,9.17,557,Observed
31/07/2018,P012,6,31/07/2018,9.16,31/07/2018,9.47,Foraging,0.31,31,Observed
01/09/2018,P012,6,01/09/2018,10.44,01/09/2018,12.26,Foraging,1.42,102,Observed
02/09/2018,P012,6,02/09/2018,10.23,02/09/2018,11.25,Foraging,1.02,62,Observed
24/07/2018,P074,6,24/07/2018,8.24,24/07/2018,10.49,Not Foraging,2.25,145,Observed
02/08/2018,P074,6,02/08/2018,9.57,02/08/2018,12.03,Not Foraging,2.06,126,Observed
05/08/2018,P074,6,05/08/2018,8.46,05/08/2018,9.49,Foraging,1.03,63,Observed
12/08/2018,P074,6,12/08/2018,8.37,12/08/2018,17.54,Not Foraging,9.17,557,Observed
02/09/2018,P074,6,02/09/2018,10.23,02/09/2018,11.25,Foraging,1.02,62,Observed
24/07/2018,P078,6,24/07/2018,8.24,24/07/2018,10.04,Not Foraging,1.4,64,Observed
30/07/2018,P003,6,30/07/2018,7.08,30/07/2018,18.36,Not Foraging,11.28,688,Observed
31/07/2018,P003,6,31/07/2018,9.16,31/07/2018,9.47,Foraging,0.31,31,Observed
12/08/2018,P003,6,12/08/2018,8.37,12/08/2018,17.54,Not Foraging,9.17,557,Observed
