"Date","pooled_group","index","net_food_weight_gram","gift","ID","article","state"
"03.08.18",NA,21,1600,0,2031,"cassava","without skin"
"03.08.18",NA,24,1850,0,2031,"cassava leaves","with stem"
"03.08.18",NA,35,1850,0,3077,"mela","ready-to-eat"
"03.08.18",NA,38,2000,0,2031,"banana","with peel"
"03.08.18",NA,36,2000,0,1106,"pusa","without skin"
"03.08.18",NA,2,2300,0,3117,"maondo","with peel"
"03.08.18",NA,24,2500,0,3077,"cassava leaves","with stem"
"03.08.18",NA,35,2900,0,1104,"mela","ready-to-eat"
"03.08.18",NA,35,3850,0,1102,"mela","ready-to-eat"
"03.08.18",NA,35,3850,0,1120,"mela","ready-to-eat"
"03.08.18",NA,71,4000,0,1124,"brush-tailed porcupine","with quills"
"03.08.18",NA,37,4180,0,1104,"pusa","with skin"
"03.08.18",NA,6,7400,0,2030,"palm nut","with thorns"
"30.08.18",NA,24,56.7,0,1011,"cassava leaves","with stem"
"30.08.18",NA,31,56.7,0,1009,"koko","ready-to-eat"
"30.08.18",NA,24,85.05,0,1008,"cassava leaves","with stem"
"30.08.18",NA,24,100,0,1031,"cassava leaves","with stem"
"30.08.18",NA,24,100,0,2538,"cassava leaves","with stem"
"30.08.18",NA,75,100,0,1007,"caterpillars","with guts"
"30.08.18",NA,75,100,0,1030,"caterpillars","with guts"
"30.08.18",NA,35,100,0,3077,"mela","ready-to-eat"
"30.08.18",NA,75,150,0,2523,"caterpillars","with guts"
"30.08.18",NA,75,150,0,3077,"caterpillars","with guts"
"30.08.18",NA,90,150,0,1011,"egg","with shell"
"30.08.18",NA,75,200,0,1010,"caterpillars","with guts"
"30.08.18",NA,75,200,0,2544,"caterpillars","with guts"
"30.08.18",NA,75,250,0,1121,"caterpillars","with guts"
"30.08.18",NA,75,250,0,2544,"caterpillars","with guts"
"30.08.18",NA,75,350,0,1016,"caterpillars","with guts"
"30.08.18",NA,75,400,0,1007,"caterpillars","with guts"
"30.08.18",NA,75,400,0,1016,"caterpillars","with guts"
"30.08.18",NA,75,400,0,2522,"caterpillars","with guts"
"30.08.18",NA,75,400,0,3117,"caterpillars","with guts"
"30.08.18",NA,75,450,0,2523,"caterpillars","with guts"
"30.08.18",NA,30,500,0,1030,"koko","with stem"
"30.08.18",NA,36,500,0,1102,"pusa","without skin"
"30.08.18",NA,75,600,0,2544,"caterpillars","with guts"
"30.08.18",NA,75,1000,0,2031,"caterpillars","with guts"
"30.08.18",NA,24,1100,0,1102,"cassava leaves","with stem"
"30.08.18",NA,34,1250,0,3117,"cacao","with husk"
"30.08.18",NA,20,1300,0,1121,"cassava","with water"
"30.08.18",NA,24,1400,0,2031,"cassava leaves","with stem"
"30.08.18",NA,91,1400,1,2609,"honey","ready-to-eat"
"30.08.18",NA,34,1550,0,2522,"cacao","with husk"
"30.08.18",NA,75,1600,0,1102,"caterpillars","with guts"
"30.08.18",NA,50,2250,0,1124,"peppers","without stems"
"30.08.18",NA,74,2300,0,3040,"brush-tailed porcupine","without quills"
"30.08.18",NA,24,3000,0,3117,"cassava leaves","with stem"
"30.08.18",NA,24,3100,0,2522,"cassava leaves","with stem"
"30.08.18",NA,20,5000,0,1028,"cassava","with water"
"30.08.18",NA,6,8650,0,1119,"palm nut","with thorns"
"31.08.18",NA,75,100,0,3041,"caterpillars","with guts"
"31.08.18",NA,14,100,0,3117,"ekule","ready-to-eat"
"31.08.18",NA,25,100,0,1028,"kaso","with shell"
"31.08.18",NA,31,100,0,1121,"koko","ready-to-eat"
"31.08.18",NA,21,200,0,3142,"cassava","without skin"
"31.08.18",NA,30,200,0,3142,"koko","with stem"
"31.08.18",NA,47,250,0,3077,"matokodi","ready-to-eat"
"31.08.18",NA,30,300,0,1028,"koko","with stem"
"31.08.18",NA,47,500,0,1116,"matokodi","ready-to-eat"
"31.08.18",NA,47,500,0,1023,"matokodi","ready-to-eat"
"31.08.18",NA,75,550,0,2523,"caterpillars","with guts"
"31.08.18",NA,55,600,0,1009,"ediki","with inedible"
"31.08.18",NA,47,600,0,3117,"matokodi","ready-to-eat"
"31.08.18",NA,35,600,0,1120,"mela","ready-to-eat"
"31.08.18",NA,75,700,0,1007,"caterpillars","with guts"
"31.08.18",NA,47,700,0,2031,"matokodi","ready-to-eat"
"31.08.18",NA,75,750,0,2544,"caterpillars","with guts"
"31.08.18",NA,75,800,0,1030,"caterpillars","with guts"
"31.08.18",NA,14,850,0,1120,"ekule","ready-to-eat"
"31.08.18",NA,75,1000,0,1016,"caterpillars","with guts"
"31.08.18",NA,6,1700,1,2009,"palm nut","with thorns"
"31.08.18",NA,22,1750,0,2039,"cassava","with skin"
"31.08.18",NA,35,1750,0,1102,"mela","ready-to-eat"
"31.08.18",NA,75,1800,0,1103,"caterpillars","with guts"
"31.08.18",NA,75,1950,0,2522,"caterpillars","with guts"
"31.08.18",NA,22,2000,0,2031,"cassava","with skin"
"31.08.18",NA,3,2000,0,2039,"taro","ready-to-eat"
"31.08.18",NA,35,2200,0,1035,"mela","ready-to-eat"
"31.08.18",NA,14,2350,0,2031,"ekule","ready-to-eat"
"31.08.18",NA,35,2500,0,1116,"mela","ready-to-eat"
"31.08.18",NA,35,2850,0,3117,"mela","ready-to-eat"
"31.08.18",NA,35,3200,0,1016,"mela","ready-to-eat"
"31.08.18",NA,37,3300,0,1116,"pusa","with skin"
"31.08.18",NA,35,3750,0,1121,"mela","ready-to-eat"
"31.08.18",NA,75,4100,0,3142,"caterpillars","with guts"
"31.08.18",NA,35,4500,0,1028,"mela","ready-to-eat"
"31.08.18",NA,5,4700,0,1103,"palm nut","without thorns"
"31.08.18",NA,24,6450,0,2039,"cassava leaves","with stem"
"31.08.18",NA,5,7100,0,1103,"palm nut","without thorns"
"31.08.18",NA,6,12600,0,1124,"palm nut","with thorns"
"31.08.18",NA,38,12750,0,2039,"banana","with peel"
"31.08.18",NA,6,12800,0,1124,"palm nut","with thorns"
"04.08.18",NA,90,42.525,0,3077,"egg","with shell"
"04.08.18",NA,26,42.525,0,3077,"kaso","with husk"
"04.08.18",NA,56,56.7,0,1104,"ngai ngai","with peel"
"04.08.18",NA,25,155.925,0,3117,"kaso","with shell"
"04.08.18",NA,76,200,0,3077,"fish","raw"
"04.08.18",NA,55,250,0,3077,"ediki","with inedible"
"04.08.18",NA,25,250,0,1116,"kaso","with shell"
"04.08.18",NA,30,250,0,2031,"koko","with stem"
"04.08.18",NA,47,300,0,2030,"matokodi","ready-to-eat"
"04.08.18",NA,76,500,0,1121,"fish","raw"
"04.08.18",NA,25,500,0,1032,"kaso","with shell"
"04.08.18",NA,53,500,0,2039,"mushooms","ready-to-eat"
"04.08.18",NA,55,600,0,1120,"ediki","with inedible"
"04.08.18",NA,76,600,0,1101,"fish","raw"
"04.08.18",NA,76,750,0,3041,"fish","raw"
"04.08.18",NA,20,900,0,1102,"cassava","with water"
"04.08.18",NA,76,900,0,2030,"fish","raw"
"04.08.18",NA,47,1250,0,1102,"matokodi","ready-to-eat"
"04.08.18",NA,47,1250,0,1104,"matokodi","ready-to-eat"
"04.08.18",NA,47,1250,0,1116,"matokodi","ready-to-eat"
"04.08.18",NA,71,1400,0,1032,"brush-tailed porcupine","with quills"
"04.08.18",NA,76,1400,0,1124,"fish","raw"
"04.08.18",NA,20,1500,1,1110,"cassava","with water"
"04.08.18",NA,91,1500,0,1124,"honey","ready-to-eat"
"04.08.18",NA,35,1900,0,1120,"mela","ready-to-eat"
"04.08.18",NA,76,2000,0,1119,"fish","raw"
"04.08.18",NA,25,2000,0,2030,"kaso","with shell"
"04.08.18",NA,5,2100,0,2038,"palm nut","without thorns"
"04.08.18",NA,6,2750,0,3040,"palm nut","with thorns"
"04.08.18",NA,38,2800,1,2899,"banana","with peel"
"04.08.18",NA,24,3000,0,1102,"cassava leaves","with stem"
"04.08.18",NA,24,3600,0,1104,"cassava leaves","with stem"
"04.08.18",NA,6,9500,0,1122,"palm nut","with thorns"
"04.08.18",NA,6,12100,0,1104,"palm nut","with thorns"
"04.08.18",NA,6,12200,0,1102,"palm nut","with thorns"
"04.08.18",NA,6,20625,0,1119,"palm nut","with thorns"
"05.08.18",NA,51,70.875,0,1028,"peppers","with stems"
"05.08.18",NA,30,85.05,0,3077,"koko","with stem"
"05.08.18",NA,74,100,1,3135,"brush-tailed porcupine","without quills"
"05.08.18",NA,51,100,0,1120,"peppers","with stems"
"05.08.18",NA,2,200,0,1032,"maondo","with peel"
"05.08.18",NA,2,200,0,1006,"maondo","with peel"
"05.08.18",NA,47,200,0,3117,"matokodi","ready-to-eat"
"05.08.18",NA,35,200,0,3077,"mela","ready-to-eat"
"05.08.18",NA,3,200,0,1120,"taro","ready-to-eat"
"05.08.18",NA,14,250,0,3117,"ekule","ready-to-eat"
"05.08.18",NA,30,250,0,1028,"koko","with stem"
"05.08.18",NA,30,250,0,1120,"koko","with stem"
"05.08.18",NA,44,250,0,1028,"lemon","with peel"
"05.08.18",NA,48,250,0,1116,"matokodi","with husk"
"05.08.18",NA,51,300,0,1116,"peppers","with stems"
"05.08.18",NA,24,400,0,1120,"cassava leaves","with stem"
"05.08.18",NA,24,400,0,3142,"cassava leaves","with stem"
"05.08.18",NA,25,400,0,1102,"kaso","with shell"
"05.08.18",NA,24,500,0,2031,"cassava leaves","with stem"
"05.08.18",NA,55,500,0,3119,"ediki","with inedible"
"05.08.18",NA,14,600,0,1122,"ekule","ready-to-eat"
"05.08.18",NA,91,600,0,3040,"honey","ready-to-eat"
"05.08.18",NA,35,900,0,1102,"mela","ready-to-eat"
"05.08.18",NA,64,1000,0,1028,"blue duiker","smoked"
"05.08.18",NA,25,1000,0,1102,"kaso","with shell"
"05.08.18",NA,91,1200,0,1122,"honey","ready-to-eat"
"05.08.18",NA,91,1218.825,0,3040,"honey","ready-to-eat"
"05.08.18",NA,35,1850,0,1106,"mela","ready-to-eat"
"05.08.18",NA,36,1900,0,3077,"pusa","without skin"
"05.08.18",NA,35,2100,0,2039,"mela","ready-to-eat"
"05.08.18",NA,24,2500,0,1116,"cassava leaves","with stem"
"05.08.18",NA,71,3600,0,1103,"brush-tailed porcupine","with quills"
"05.08.18",NA,35,4500,0,1104,"mela","ready-to-eat"
"05.08.18",NA,35,5800,0,1102,"mela","ready-to-eat"
"05.08.18",NA,26,7600,0,1106,"kaso","with husk"
"05.08.18",NA,26,7700,0,1104,"kaso","with husk"
"05.08.18",NA,5,7750,0,3142,"palm nut","without thorns"
"06.08.18",NA,75,56.7,0,1106,"caterpillars","with guts"
"06.08.18",NA,76,100,0,3117,"fish","raw"
"06.08.18",NA,30,100,0,2039,"koko","with stem"
"06.08.18",NA,49,113.4,0,1106,"mondonge",NA
"06.08.18",NA,76,200,0,2522,"fish","raw"
"06.08.18",NA,76,250,0,1102,"fish","raw"
"06.08.18",NA,30,250,0,1102,"koko","with stem"
"06.08.18",NA,76,300,0,2522,"fish","raw"
"06.08.18",NA,35,300,0,1016,"mela","ready-to-eat"
"06.08.18",NA,76,400,0,1032,"fish","raw"
"06.08.18",NA,76,400,0,1121,"fish","raw"
"06.08.18",NA,30,400,0,1120,"koko","with stem"
"06.08.18",NA,30,400,0,2031,"koko","with stem"
"06.08.18",NA,35,400,0,3077,"mela","ready-to-eat"
"06.08.18",NA,76,500,0,3117,"fish","raw"
"06.08.18",NA,25,500,0,1102,"kaso","with shell"
"06.08.18",NA,20,600,0,3040,"cassava","with water"
"06.08.18",NA,47,600,0,2030,"matokodi","ready-to-eat"
"06.08.18",NA,48,700,0,1106,"matokodi","with husk"
"06.08.18",NA,5,700,1,3065,"palm nut","without thorns"
"06.08.18",NA,2,750,0,2030,"maondo","with peel"
"06.08.18",NA,55,800,0,1104,"ediki","with inedible"
"06.08.18",NA,35,900,0,1035,"mela","ready-to-eat"
"06.08.18",NA,53,900,0,1119,"mushooms","ready-to-eat"
"06.08.18",NA,20,1250,0,1102,"cassava","with water"
"06.08.18",NA,20,1300,1,3002,"cassava","with water"
"06.08.18",NA,54,1750,0,1103,"mushooms","smoked"
"06.08.18",NA,24,1850,0,1104,"cassava leaves","with stem"
"06.08.18",NA,35,1900,0,1116,"mela","ready-to-eat"
"06.08.18",NA,57,2000,0,2039,"bat","raw"
"06.08.18",NA,25,2000,0,2030,"kaso","with shell"
"06.08.18",NA,76,2100,0,1124,"fish","raw"
"06.08.18",NA,76,2250,0,1101,"fish","raw"
"06.08.18",NA,1,2500,0,1106,"mobe","with seeds"
"06.08.18",NA,64,2600,0,1103,"blue duiker","smoked"
"06.08.18",NA,76,2750,0,3040,"fish","raw"
"06.08.18",NA,53,2750,0,1103,"mushooms","ready-to-eat"
"06.08.18",NA,76,4100,0,1119,"fish","raw"
"06.08.18",NA,35,6600,0,2039,"mela","ready-to-eat"
"07.08.18",NA,50,99.225,0,1115,"peppers","without stems"
"07.08.18",NA,76,100,0,1032,"fish","raw"
"07.08.18",NA,30,100,0,1120,"koko","with stem"
"07.08.18",NA,30,200,0,3142,"koko","with stem"
"07.08.18",NA,30,250,0,1006,"koko","with stem"
"07.08.18",NA,2,250,0,1028,"maondo","with peel"
"07.08.18",NA,48,250,0,1032,"matokodi","with husk"
"07.08.18",NA,47,250,0,1023,"matokodi","ready-to-eat"
"07.08.18",NA,35,250,0,3117,"mela","ready-to-eat"
"07.08.18",NA,26,300,0,1116,"kaso","with husk"
"07.08.18",NA,48,300,0,1028,"matokodi","with husk"
"07.08.18",NA,53,300,0,1104,"mushooms","ready-to-eat"
"07.08.18",NA,65,400,1,2039,"blue duiker","head"
"07.08.18",NA,14,400,0,1028,"ekule","ready-to-eat"
"07.08.18",NA,26,400,0,3142,"kaso","with husk"
"07.08.18",NA,30,400,0,1035,"koko","with stem"
"07.08.18",NA,47,400,0,3117,"matokodi","ready-to-eat"
"07.08.18",NA,45,400,0,1115,"orange","with peel"
"07.08.18",NA,24,500,0,3076,"cassava leaves","with stem"
"07.08.18",NA,76,500,0,1122,"fish","raw"
"07.08.18",NA,76,500,0,2523,"fish","raw"
"07.08.18",NA,76,500,0,1006,"fish","raw"
"07.08.18",NA,30,500,0,3117,"koko","with stem"
"07.08.18",NA,47,500,0,1115,"matokodi","ready-to-eat"
"07.08.18",NA,45,500,0,3076,"orange","with peel"
"07.08.18",NA,35,518.825,0,1010,"mela","ready-to-eat"
"07.08.18",NA,91,600,0,1124,"honey","ready-to-eat"
"07.08.18",NA,25,600,0,2030,"kaso","with shell"
"07.08.18",NA,47,600,0,1116,"matokodi","ready-to-eat"
"07.08.18",NA,35,600,0,1120,"mela","ready-to-eat"
"07.08.18",NA,36,600,0,1028,"pusa","without skin"
"07.08.18",NA,36,600,0,1120,"pusa","without skin"
"07.08.18",NA,15,650,0,2030,"epangi","ready-to-eat"
"07.08.18",NA,48,750,0,1006,"matokodi","with husk"
"07.08.18",NA,22,900,0,2039,"cassava","with skin"
"07.08.18",NA,25,900,0,1032,"kaso","with shell"
"07.08.18",NA,2,1000,1,1108,"maondo","with peel"
"07.08.18",NA,35,1000,0,3142,"mela","ready-to-eat"
"07.08.18",NA,25,1100,0,1102,"kaso","with shell"
"07.08.18",NA,76,1200,0,2055,"fish","raw"
"07.08.18",NA,91,1250,0,2055,"honey","ready-to-eat"
"07.08.18",NA,25,1250,0,1006,"kaso","with shell"
"07.08.18",NA,74,1500,0,3040,"brush-tailed porcupine","without quills"
"07.08.18",NA,26,2000,0,1104,"kaso","with husk"
"07.08.18",NA,76,2100,0,1119,"fish","raw"
"07.08.18",NA,51,2500,0,3076,"peppers","with stems"
"07.08.18",NA,71,2750,0,2030,"brush-tailed porcupine","with quills"
"07.08.18",NA,5,5250,0,3142,"palm nut","without thorns"
"07.08.18",NA,35,6100,0,1102,"mela","ready-to-eat"
"07.08.18",NA,35,8250,0,1104,"mela","ready-to-eat"
"07.08.18",NA,6,10100,0,1115,"palm nut","with thorns"
"07.08.18",NA,6,10375,0,3040,"palm nut","with thorns"
"07.08.18",NA,6,11250,0,3076,"palm nut","with thorns"
"07.08.18",NA,6,11600,0,1122,"palm nut","with thorns"
"07.08.18",NA,6,14100,0,2038,"palm nut","with thorns"
"08.08.18",NA,20,150,0,3119,"cassava","with water"
"08.08.18",NA,30,200,0,1120,"koko","with stem"
"08.08.18",NA,44,200,0,3119,"lemon","with peel"
"08.08.18",NA,47,200,0,2522,"matokodi","ready-to-eat"
"08.08.18",NA,35,250,0,1121,"mela","ready-to-eat"
"08.08.18",NA,36,250,0,2522,"pusa","without skin"
"08.08.18",NA,36,250,0,3117,"pusa","without skin"
"08.08.18",NA,55,300,0,1016,"ediki","with inedible"
"08.08.18",NA,30,500,0,1116,"koko","with stem"
"08.08.18",NA,24,1400,0,1102,"cassava leaves","with stem"
"08.08.18",NA,42,1600,1,3078,"corn","without husk"
"08.08.18",NA,35,1700,0,2522,"mela","ready-to-eat"
"08.08.18",NA,35,1900,0,3117,"mela","ready-to-eat"
"08.08.18",NA,2,3100,0,2038,"maondo","with peel"
"09.08.18",NA,24,28.35,0,1009,"cassava leaves","with stem"
"09.08.18",NA,38,100,0,1115,"banana","with peel"
"09.08.18",NA,26,100,0,2539,"kaso","with husk"
"09.08.18",NA,30,100,0,1120,"koko","with stem"
"09.08.18",NA,2,100,0,1023,"maondo","with peel"
"09.08.18",NA,36,100,0,1031,"pusa","without skin"
"09.08.18",NA,30,200,0,2522,"koko","with stem"
"09.08.18",NA,44,200,0,1104,"lemon","with peel"
"09.08.18",NA,43,200,0,2031,"mbeku","0"
"09.08.18",NA,24,250,0,3119,"cassava leaves","with stem"
"09.08.18",NA,76,250,0,3117,"fish","raw"
"09.08.18",NA,26,250,0,1120,"kaso","with husk"
"09.08.18",NA,44,250,0,1023,"lemon","with peel"
"09.08.18",NA,47,250,0,1031,"matokodi","ready-to-eat"
"09.08.18",NA,35,250,0,3142,"mela","ready-to-eat"
"09.08.18",NA,51,250,0,1104,"peppers","with stems"
"09.08.18",NA,22,300,0,1104,"cassava","with skin"
"09.08.18",NA,41,300,1,3075,"corn","with husk"
"09.08.18",NA,25,400,0,1103,"kaso","with shell"
"09.08.18",NA,17,400,0,3142,"kobo","ready-to-eat"
"09.08.18",NA,2,400,0,1032,"maondo","with peel"
"09.08.18",NA,48,400,0,3117,"matokodi","with husk"
"09.08.18",NA,53,400,0,1120,"mushooms","ready-to-eat"
"09.08.18",NA,24,500,0,3142,"cassava leaves","with stem"
"09.08.18",NA,41,500,1,9999,"corn","with husk"
"09.08.18",NA,30,500,0,1120,"koko","with stem"
"09.08.18",NA,48,500,0,1028,"matokodi","with husk"
"09.08.18",NA,35,500,0,2523,"mela","ready-to-eat"
"09.08.18",NA,22,600,0,2039,"cassava","with skin"
"09.08.18",NA,26,600,0,2030,"kaso","with husk"
"09.08.18",NA,55,750,0,2523,"ediki","with inedible"
"09.08.18",NA,55,750,0,2544,"ediki","with inedible"
"09.08.18",NA,48,750,0,1121,"matokodi","with husk"
"09.08.18",NA,42,900,1,9999,"corn","without husk"
"09.08.18",NA,48,900,0,1119,"matokodi","with husk"
"09.08.18",NA,48,900,0,2055,"matokodi","with husk"
"09.08.18",NA,75,1000,1,9999,"caterpillars","with guts"
"09.08.18",NA,70,1300,1,1110,"blue duiker","intestins"
"09.08.18",NA,36,1450,0,3142,"pusa","without skin"
"09.08.18",NA,39,1500,0,1104,"banana","ready-to-eat"
"09.08.18",NA,62,1500,1,3075,"black-fronted duiker","raw"
"09.08.18",NA,5,1500,0,1115,"palm nut","without thorns"
"09.08.18",NA,24,2100,0,1115,"cassava leaves","with stem"
"09.08.18",NA,2,2400,0,2030,"maondo","with peel"
"09.08.18",NA,20,2750,1,3078,"cassava","with water"
"09.08.18",NA,6,3150,0,2038,"palm nut","with thorns"
"09.08.18",NA,36,3150,0,1120,"pusa","without skin"
"09.08.18",NA,62,3450,1,3075,"black-fronted duiker","raw"
"09.08.18",NA,35,3600,0,2031,"mela","ready-to-eat"
"09.08.18",NA,35,3600,0,3117,"mela","ready-to-eat"
"09.08.18",NA,6,4100,0,2038,"palm nut","with thorns"
"09.08.18",NA,24,4200,0,1104,"cassava leaves","with stem"
"09.08.18",NA,35,4350,0,1028,"mela","ready-to-eat"
"09.08.18",NA,35,5000,0,1121,"mela","ready-to-eat"
"09.08.18",NA,35,8500,0,1102,"mela","ready-to-eat"
"09.08.18",NA,6,9050,0,1035,"palm nut","with thorns"
"09.08.18",NA,6,13350,0,2038,"palm nut","with thorns"
"09.08.18",NA,6,17700,0,1115,"palm nut","with thorns"
"01.09.18",NA,75,100,0,2513,"caterpillars","with guts"
"01.09.18",NA,30,100,0,1104,"koko","with stem"
"01.09.18",NA,35,100,0,1016,"mela","ready-to-eat"
"01.09.18",NA,75,150,0,1007,"caterpillars","with guts"
"01.09.18",NA,75,150,0,1035,"caterpillars","with guts"
"01.09.18",NA,75,200,0,1115,"caterpillars","with guts"
"01.09.18",NA,30,200,0,1116,"koko","with stem"
"01.09.18",NA,30,200,0,2031,"koko","with stem"
"01.09.18",NA,30,200,0,2523,"koko","with stem"
"01.09.18",NA,75,250,0,1007,"caterpillars","with guts"
"01.09.18",NA,75,250,0,1010,"caterpillars","with guts"
"01.09.18",NA,75,250,0,2513,"caterpillars","with guts"
"01.09.18",NA,35,250,0,1035,"mela","ready-to-eat"
"01.09.18",NA,47,300,0,1119,"matokodi","ready-to-eat"
"01.09.18",NA,35,300,0,3077,"mela","ready-to-eat"
"01.09.18",NA,75,350,0,1016,"caterpillars","with guts"
"01.09.18",NA,75,350,0,2544,"caterpillars","with guts"
"01.09.18",NA,75,400,0,3041,"caterpillars","with guts"
"01.09.18",NA,30,450,0,2522,"koko","with stem"
"01.09.18",NA,59,500,0,1124,"bird","with feathers"
"01.09.18",NA,75,500,0,1120,"caterpillars","with guts"
"01.09.18",NA,47,500,0,1104,"matokodi","ready-to-eat"
"01.09.18",NA,36,500,0,3041,"pusa","without skin"
"01.09.18",NA,75,600,0,1016,"caterpillars","with guts"
"01.09.18",NA,75,600,0,1028,"caterpillars","with guts"
"01.09.18",NA,75,600,0,1102,"caterpillars","with guts"
"01.09.18",NA,30,600,0,1102,"koko","with stem"
"01.09.18",NA,30,600,0,1121,"koko","with stem"
"01.09.18",NA,35,600,0,2522,"mela","ready-to-eat"
"01.09.18",NA,75,750,0,2513,"caterpillars","with guts"
"01.09.18",NA,75,800,0,1007,"caterpillars","with guts"
"01.09.18",NA,75,800,0,1010,"caterpillars","with guts"
"01.09.18",NA,75,800,0,1121,"caterpillars","with guts"
"01.09.18",NA,75,800,0,2544,"caterpillars","with guts"
"01.09.18",NA,75,900,0,2523,"caterpillars","with guts"
"01.09.18",NA,75,950,0,2522,"caterpillars","with guts"
"01.09.18",NA,75,1000,0,2031,"caterpillars","with guts"
"01.09.18",NA,75,1250,0,1116,"caterpillars","with guts"
"01.09.18",NA,35,2000,0,2523,"mela","ready-to-eat"
"01.09.18",NA,35,2250,0,1104,"mela","ready-to-eat"
"01.09.18",NA,6,3250,0,2055,"palm nut","with thorns"
"01.09.18",NA,6,8500,0,1124,"palm nut","with thorns"
"02.09.18",NA,30,99.225,0,1031,"koko","with stem"
"02.09.18",NA,30,100,0,1115,"koko","with stem"
"02.09.18",NA,50,100,0,1103,"peppers","without stems"
"02.09.18",NA,51,100,0,1120,"peppers","with stems"
"02.09.18",NA,30,150,0,2538,"koko","with stem"
"02.09.18",NA,51,200,0,2039,"peppers","with stems"
"02.09.18",NA,75,300,0,2523,"caterpillars","with guts"
"02.09.18",NA,75,300,0,2539,"caterpillars","with guts"
"02.09.18",NA,75,350,0,1010,"caterpillars","with guts"
"02.09.18",NA,75,500,0,2538,"caterpillars","with guts"
"02.09.18",NA,2,600,0,3117,"maondo","with peel"
"02.09.18",NA,75,650,0,1016,"caterpillars","with guts"
"02.09.18",NA,55,750,0,1030,"ediki","with inedible"
"02.09.18",NA,75,900,0,3142,"caterpillars","with guts"
"02.09.18",NA,20,1250,0,1101,"cassava","with water"
"02.09.18",NA,75,1600,0,1103,"caterpillars","with guts"
"02.09.18",NA,76,1900,0,1103,"fish","raw"
"02.09.18",NA,35,2500,0,3117,"mela","ready-to-eat"
"02.09.18",NA,75,3000,0,2030,"caterpillars","with guts"
"02.09.18",NA,7,3000,0,2513,"palm nut","head"
"02.09.18",NA,35,3900,0,1035,"mela","ready-to-eat"
"02.09.18",NA,35,4300,0,2522,"mela","ready-to-eat"
"02.09.18",NA,35,6100,0,1102,"mela","ready-to-eat"
"02.09.18",NA,35,6500,0,2039,"mela","ready-to-eat"
"02.09.18",NA,35,7100,0,1115,"mela","ready-to-eat"
"02.09.18",NA,35,8000,0,1116,"mela","ready-to-eat"
"02.09.18",NA,6,9375,0,2038,"palm nut","with thorns"
"02.09.18",NA,35,9500,0,1120,"mela","ready-to-eat"
"02.09.18",NA,6,12000,0,2030,"palm nut","with thorns"
